Dimensions;Vertices;Edge probability;Connectivity prob.;Edges;Expected value of edge count;Average degree;Expected value of degree;Density;Average density;Average path length;Grouping factor;
2;270;0.340000000;1.000000000;15307.280000000;13188.449942067;113.387259259;97.692221793;0.421513975;0.363168111;1.946179816;5220.020444444;
2;270;0.350000000;1.000000000;15588.480000000;13975.649808851;115.470222222;103.523331917;0.429257332;0.384845100;1.913022167;5414.839555556;
2;270;0.360000000;1.000000000;16185.200000000;14785.667063079;119.890370370;109.523459727;0.445689109;0.407150408;1.862850062;5858.526666667;
2;270;0.370000000;1.000000000;16526.440000000;15618.501704749;122.418074074;115.692605220;0.455085777;0.430084034;1.825003442;6107.814222222;
2;270;0.380000000;1.000000000;16921.320000000;16474.153733862;125.343111111;122.030768399;0.465959521;0.453645979;1.793113589;6434.958222222;
2;270;0.390000000;1.000000000;17435.240000000;17352.623150419;129.149925926;128.537949262;0.480111249;0.477836243;1.754986094;6874.593333333;
2;270;0.400000000;1.000000000;17595.000000000;18253.909954418;130.333333333;135.214147811;0.484510533;0.502654825;1.733309101;7004.431555556;
2;270;0.410000000;1.000000000;18086.960000000;19178.014145861;133.977481481;142.059364043;0.498057552;0.528101725;1.702432604;7420.008444444;
2;270;0.420000000;1.000000000;18346.920000000;20124.935724746;135.903111111;149.073597961;0.505216026;0.554176944;1.685822387;7626.705333333;
2;270;0.430000000;1.000000000;18630.800000000;21094.674691074;138.005925926;156.256849564;0.513033182;0.580880482;1.664194961;7902.912444444;
2;270;0.440000000;1.000000000;19213.920000000;22087.231044846;142.325333333;163.609118851;0.529090458;0.608212338;1.616143192;8419.739111111;
2;270;0.450000000;1.000000000;19190.160000000;23102.604786060;142.149333333;171.130405823;0.528436183;0.636172512;1.622051494;8400.393777778;
2;270;0.460000000;1.000000000;19759.880000000;24140.795914718;146.369481481;178.820710479;0.544124466;0.664761005;1.588094176;8923.314222222;
2;270;0.470000000;1.000000000;20079.520000000;25201.804430819;148.737185185;186.680032821;0.552926339;0.693977817;1.566978934;9245.522666667;
2;270;0.480000000;1.000000000;20492.880000000;26285.630334362;151.799111111;194.708372847;0.564308963;0.723822947;1.544504475;9673.338666667;
2;270;0.490000000;1.000000000;20632.920000000;27392.273625349;152.836444444;202.905730558;0.568165221;0.754296396;1.530727248;9802.613333333;
2;280;0.010000000;0.000000000;554.720000000;12.271060905;3.962285714;0.087650435;0.014201741;0.000314159;0.065151050;5.793428571;
2;280;0.020000000;0.880000000;1105.000000000;49.084243620;7.892857143;0.350601740;0.028289811;0.001256637;0.724848950;23.529000000;
2;280;0.030000000;0.960000000;1634.520000000;110.439548144;11.675142857;0.788853915;0.041846390;0.002827433;3.883540195;51.674571429;
2;280;0.040000000;1.000000000;2192.080000000;196.336974479;15.657714286;1.402406961;0.056120840;0.005026548;6.964566308;93.142285714;
2;280;0.050000000;1.000000000;2736.160000000;306.776522623;19.544000000;2.191260876;0.070050179;0.007853982;6.912400410;145.428857143;
2;280;0.060000000;1.000000000;3265.760000000;441.758192577;23.326857143;3.155415661;0.083608807;0.011309734;6.681767537;208.045285714;
2;280;0.070000000;1.000000000;3772.920000000;601.281984341;26.949428571;4.294871317;0.096592934;0.015393804;6.170407578;275.164714286;
2;280;0.080000000;1.000000000;4271.800000000;785.347897915;30.512857143;5.609627842;0.109365079;0.020106193;5.606770097;353.641714286;
2;280;0.090000000;1.000000000;4790.000000000;993.955933299;34.214285714;7.099685238;0.122631848;0.025446900;5.232902202;446.029285714;
2;280;0.100000000;1.000000000;5341.920000000;1227.106090492;38.156571429;8.765043504;0.136761905;0.031415927;4.839684588;559.513714286;
2;280;0.110000000;1.000000000;5857.240000000;1484.798369496;41.837428571;10.605702639;0.149954941;0.038013271;4.590399386;674.562428571;
2;280;0.120000000;1.000000000;6343.280000000;1767.032770309;45.309142857;12.621662645;0.162398361;0.045238934;4.253721454;789.250714286;
2;280;0.130000000;1.000000000;6808.360000000;2073.809292932;48.631142857;14.812923521;0.174305172;0.053092916;4.006311316;907.517571429;
2;280;0.140000000;1.000000000;7370.280000000;2405.127937365;52.644857143;17.179485267;0.188691244;0.061575216;3.733328213;1071.742714286;
2;280;0.150000000;1.000000000;7825.920000000;2760.988703607;55.899428571;19.721347883;0.200356375;0.070685835;3.596703533;1210.912714286;
2;280;0.160000000;1.000000000;8318.880000000;3141.391591660;59.420571429;22.438511369;0.212976959;0.080424772;3.450432156;1372.225285714;
2;280;0.170000000;1.000000000;8800.560000000;3546.336601522;62.861142857;25.330975725;0.225308756;0.090792028;3.260015361;1536.250714286;
2;280;0.180000000;1.000000000;9299.120000000;3975.823733195;66.422285714;28.398740951;0.238072709;0.101787602;3.114023554;1718.388857143;
2;280;0.190000000;1.000000000;9718.480000000;4429.852986677;69.417714286;31.641807048;0.248809012;0.113411495;3.000191500;1881.092571429;
2;280;0.200000000;1.000000000;10253.240000000;4908.424361969;73.237428571;35.060174014;0.262499744;0.125663706;2.836681004;2099.614714286;
2;280;0.210000000;1.000000000;10731.160000000;5411.537859070;76.651142857;38.653841851;0.274735279;0.138544236;2.755542243;2309.264571429;
2;280;0.220000000;1.000000000;11298.040000000;5939.193477982;80.700285714;42.422810557;0.289248336;0.152053084;2.650918587;2567.546571429;
2;280;0.230000000;1.000000000;11640.720000000;6491.391218704;83.148000000;46.367080134;0.298021505;0.166190251;2.589413210;2727.219428571;
2;280;0.240000000;1.000000000;12120.960000000;7068.131081235;86.578285714;50.486650580;0.310316436;0.180955737;2.515491039;2965.674000000;
2;280;0.250000000;1.000000000;12607.840000000;7669.413065576;90.056000000;54.781521897;0.322781362;0.196349541;2.406357399;3214.532571429;
2;280;0.260000000;1.000000000;12986.640000000;8295.237171727;92.761714286;59.251694084;0.332479263;0.212371663;2.357889401;3405.975428571;
2;280;0.270000000;1.000000000;13477.960000000;8945.603399688;96.271142857;63.897167141;0.345057860;0.229022104;2.287220686;3691.932000000;
2;280;0.280000000;1.000000000;13890.520000000;9620.511749459;99.218000000;68.717941068;0.355620072;0.246300864;2.222173067;3931.480714286;
2;280;0.290000000;1.000000000;14406.080000000;10319.962221039;102.900571429;73.714015865;0.368819252;0.264207942;2.158890937;4246.594285714;
2;280;0.300000000;1.000000000;14814.880000000;11043.954814430;105.820571429;78.885391532;0.379285202;0.282743339;2.124047107;4502.059285714;
2;280;0.310000000;1.000000000;15211.680000000;11792.489529630;108.654857143;84.232068069;0.389443932;0.301907054;2.072807988;4747.381285714;
2;280;0.320000000;1.000000000;15775.120000000;12565.566366640;112.679428571;89.754045476;0.403868920;0.321699088;2.014795699;5136.636000000;
2;280;0.330000000;1.000000000;16014.440000000;13363.185325460;114.388857143;95.451323753;0.409995904;0.342119440;1.976712750;5294.883428571;
2;280;0.340000000;1.000000000;16562.920000000;14185.346406090;118.306571429;101.323902901;0.424037890;0.363168111;1.940179211;5677.763571429;
2;280;0.350000000;1.000000000;16868.560000000;15032.049608529;120.489714286;107.371782918;0.431862775;0.384845100;1.911569892;5905.995428571;
2;280;0.360000000;1.000000000;17367.040000000;15903.294932779;124.050285714;113.594963806;0.444624680;0.407150408;1.847885305;6260.411571429;
2;280;0.370000000;1.000000000;17742.160000000;16799.082378838;126.729714286;119.993445563;0.454228367;0.430084034;1.831016897;6551.594142857;
2;280;0.380000000;1.000000000;18118.040000000;17719.411946707;129.414571429;126.567228191;0.463851510;0.453645979;1.797762417;6848.645571429;
2;280;0.390000000;1.000000000;18560.840000000;18664.283636386;132.577428571;133.316311688;0.475187916;0.477836243;1.771438812;7209.491142857;
2;280;0.400000000;1.000000000;18776.200000000;19633.697447875;134.115714286;140.240696056;0.480701485;0.502654825;1.751222734;7381.470000000;
2;280;0.410000000;1.000000000;19141.040000000;20627.653381173;136.721714286;147.340381294;0.490041987;0.528101725;1.720236559;7697.811000000;
2;280;0.420000000;1.000000000;19697.040000000;21646.151436282;140.693142857;154.615367402;0.504276498;0.554176944;1.683665131;8174.658857143;
2;280;0.430000000;1.000000000;20087.800000000;22689.191613200;143.484285714;162.065654380;0.514280594;0.580880482;1.662098310;8541.798857143;
2;280;0.440000000;1.000000000;20433.840000000;23756.773911928;145.956000000;169.691242228;0.523139785;0.608212338;1.639110087;8837.939571429;
2;280;0.450000000;1.000000000;20796.080000000;24848.898332467;148.543428571;177.492130946;0.532413722;0.636172512;1.615942652;9190.557857143;
2;280;0.460000000;1.000000000;21312.400000000;25965.564874814;152.231428571;185.468320534;0.545632360;0.664761005;1.579676395;9677.632285714;
2;280;0.470000000;1.000000000;21743.720000000;27106.773538972;155.312285714;193.619810993;0.556674859;0.693977817;1.555547363;10082.632714286;
2;280;0.480000000;1.000000000;21799.440000000;28272.524324940;155.710285714;201.946602321;0.558101382;0.723822947;1.559949821;10136.958428571;
2;280;0.490000000;1.000000000;22290.080000000;29462.817232717;159.214857143;210.448694519;0.570662570;0.754296396;1.528179211;10646.592857143;
2;290;0.010000000;0.000000000;594.120000000;13.164844015;4.097379310;0.090792028;0.014177783;0.000314159;0.075691206;6.309931034;
2;290;0.020000000;0.840000000;1175.680000000;52.659376059;8.108137931;0.363168111;0.028055841;0.001256637;1.134047011;24.595448276;
2;290;0.030000000;0.960000000;1750.320000000;118.483596134;12.071172414;0.817128249;0.041768763;0.002827433;5.515968977;54.767586207;
2;290;0.040000000;1.000000000;2327.440000000;210.637504238;16.051310345;1.452672443;0.055540866;0.005026548;7.460307839;97.192551724;
2;290;0.050000000;1.000000000;2915.480000000;329.121100372;20.106758621;2.269800692;0.069573559;0.007853982;7.063803365;152.558896552;
2;290;0.060000000;1.000000000;3461.240000000;473.934384535;23.870620690;3.268512997;0.082597303;0.011309734;6.977849899;215.513793103;
2;290;0.070000000;1.000000000;4037.080000000;645.077356729;27.841931034;4.448809357;0.096338862;0.015393804;6.180684882;295.329103448;
2;290;0.080000000;1.000000000;4596.000000000;842.550016952;31.696551724;5.810689772;0.109676650;0.020106193;5.797608877;383.266344828;
2;290;0.090000000;1.000000000;5156.080000000;1066.352365204;35.559172414;7.354154243;0.123042119;0.025446900;5.306170624;480.488689655;
2;290;0.100000000;1.000000000;5745.320000000;1316.484401487;39.622896552;9.079202769;0.137103448;0.031415927;4.834646940;601.712275862;
2;290;0.110000000;1.000000000;6286.160000000;1592.946125799;43.352827586;10.985835350;0.150009784;0.038013271;4.557854194;721.649379310;
2;290;0.120000000;1.000000000;6845.240000000;1895.737538141;47.208551724;13.074051987;0.163351390;0.045238934;4.207727002;855.909517241;
2;290;0.130000000;1.000000000;7316.480000000;2224.858638513;50.458482759;15.343852679;0.174596826;0.053092916;3.991162868;979.647724138;
2;290;0.140000000;1.000000000;7861.160000000;2580.309426914;54.214896552;17.795237427;0.187594798;0.061575216;3.756576065;1136.722758621;
2;290;0.150000000;1.000000000;8387.120000000;2962.089903345;57.842206897;20.428206230;0.200146045;0.070685835;3.592249135;1294.491310345;
2;290;0.160000000;1.000000000;8937.280000000;3370.200067806;61.636413793;23.242759088;0.213274788;0.080424772;3.448959313;1481.196827586;
2;290;0.170000000;1.000000000;9469.240000000;3804.639920297;65.305103448;26.238896002;0.225969216;0.090792028;3.244830927;1664.488137931;
2;290;0.180000000;1.000000000;9999.560000000;4265.409460817;68.962482759;29.416616971;0.238624508;0.101787602;3.141349242;1858.634068966;
2;290;0.190000000;1.000000000;10505.160000000;4752.508689367;72.449379310;32.775921996;0.250689894;0.113411495;2.989633695;2050.949793103;
2;290;0.200000000;1.000000000;11022.600000000;5265.937605947;76.017931034;36.316811075;0.263037824;0.125663706;2.851582389;2265.751034483;
2;290;0.210000000;1.000000000;11511.760000000;5805.696210557;79.391448276;40.039284211;0.274710894;0.138544236;2.781531559;2472.721655172;
2;290;0.220000000;1.000000000;12034.800000000;6371.784503196;82.998620690;43.943341401;0.287192459;0.152053084;2.671920773;2710.498758621;
2;290;0.230000000;1.000000000;12438.320000000;6964.202483865;85.781517241;48.028982647;0.296821859;0.166190251;2.602762439;2904.160965517;
2;290;0.240000000;1.000000000;12978.800000000;7582.950152564;89.508965517;52.296207949;0.309719604;0.180955737;2.498149624;3165.309103448;
2;290;0.250000000;1.000000000;13500.880000000;8228.027509293;93.109517241;56.745017305;0.322178260;0.196349541;2.426976256;3436.079172414;
2;290;0.260000000;1.000000000;13993.600000000;8899.434554051;96.507586207;61.375410718;0.333936284;0.212371663;2.353861353;3701.747172414;
2;290;0.270000000;1.000000000;14477.600000000;9597.171286839;99.845517241;66.187388185;0.345486219;0.229022104;2.287818637;3977.678482759;
2;290;0.280000000;1.000000000;14974.800000000;10321.237707657;103.274482759;71.180949708;0.357351151;0.246300864;2.233506264;4265.289931034;
2;290;0.290000000;1.000000000;15371.160000000;11071.633816504;106.008000000;76.356095286;0.366809689;0.264207942;2.167963727;4493.170758621;
2;290;0.300000000;1.000000000;16044.040000000;11848.359613381;110.648551724;81.712824920;0.382866961;0.282743339;2.094094738;4933.425931034;
2;290;0.310000000;1.000000000;16420.800000000;12651.415098288;113.246896552;87.251138609;0.391857774;0.301907054;2.057474764;5165.844413793;
2;290;0.320000000;1.000000000;16777.800000000;13480.800271225;115.708965517;92.971036353;0.400377043;0.321699088;2.027592889;5404.754068966;
2;290;0.330000000;1.000000000;17285.760000000;14336.515132191;119.212137931;98.872518153;0.412498747;0.342119440;1.969612218;5743.764000000;
2;290;0.340000000;1.000000000;17745.520000000;15218.559681187;122.382896552;104.955584008;0.423470230;0.363168111;1.932087340;6074.492275862;
2;290;0.350000000;1.000000000;18247.760000000;16126.933918213;125.846620690;111.220233919;0.435455435;0.384845100;1.895406276;6441.605793103;
2;290;0.360000000;1.000000000;18620.560000000;17061.637843269;128.417655172;117.666467885;0.444351748;0.407150408;1.859555662;6708.269379310;
2;290;0.370000000;1.000000000;19135.880000000;18022.671456354;131.971586207;124.294285906;0.456649087;0.430084034;1.822041284;7127.978482759;
2;290;0.380000000;1.000000000;19545.640000000;19010.034757469;134.797517241;131.103687983;0.466427395;0.453645979;1.793777354;7452.184137931;
2;290;0.390000000;1.000000000;20028.960000000;20023.727746614;138.130758621;138.094674115;0.477961102;0.477836243;1.762011216;7837.366758621;
2;290;0.400000000;1.000000000;20312.520000000;21063.750423789;140.086344828;145.267244302;0.484727837;0.502654825;1.739527980;8056.640275862;
2;290;0.410000000;1.000000000;20697.320000000;22130.102788993;142.740137931;152.621398545;0.493910512;0.528101725;1.708525474;8386.576551724;
2;290;0.420000000;1.000000000;21225.040000000;23222.784842227;146.379586207;160.157136843;0.506503759;0.554176944;1.676027204;8866.790482759;
2;290;0.430000000;1.000000000;21652.640000000;24341.796583491;149.328551724;167.874459196;0.516707791;0.580880482;1.648554588;9235.459862069;
2;290;0.440000000;1.000000000;21996.280000000;25487.138012785;151.698482759;175.773365605;0.524908245;0.608212338;1.631704093;9560.573793103;
2;290;0.450000000;1.000000000;22396.880000000;26658.809130108;154.461241379;183.853856070;0.534467963;0.636172512;1.606995824;9935.967310345;
2;290;0.460000000;1.000000000;22721.680000000;27856.809935461;156.701241379;192.115930589;0.542218828;0.664761005;1.589368333;10249.155724138;
2;290;0.470000000;1.000000000;23199.960000000;29081.140428844;159.999724138;200.559589164;0.553632263;0.693977817;1.563805751;10704.927724138;
2;290;0.480000000;1.000000000;23446.920000000;30331.800610256;161.702896552;209.184831795;0.559525594;0.723822947;1.551197232;10956.559862069;
2;290;0.490000000;1.000000000;24092.880000000;31608.790479698;166.157793103;217.991658481;0.574940461;0.754296396;1.521105357;11610.879724138;
2;300;0.010000000;0.000000000;637.560000000;14.090043051;4.250400000;0.093933620;0.014215385;0.000314159;0.073920178;6.944400000;
2;300;0.020000000;0.880000000;1251.480000000;56.360172205;8.343200000;0.375734481;0.027903679;0.001256637;1.564336232;25.989600000;
2;300;0.030000000;1.000000000;1879.040000000;126.810387462;12.526933333;0.845402583;0.041896098;0.002827433;6.738771014;58.531600000;
2;300;0.040000000;1.000000000;2498.320000000;225.440688822;16.655466667;1.502937925;0.055703902;0.005026548;7.808373690;104.438000000;
2;300;0.050000000;1.000000000;3123.840000000;352.251076284;20.825600000;2.348340509;0.069650836;0.007853982;7.397072018;164.431600000;
